User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase
1006540,P0087830,M,26-35,7,C,0,1,9,22359
1005675,P0030719,M,18-25,13,A,0,1,11,7380
1007748,P0057042,M,46-50,12,B,1,0,14,19514
1007103,P0059116,F,18-25,5,B,2,0,15,17159
1002473,P0036325,F,36-45,20,B,1,0,17,468
1004243,P0032597,M,26-35,12,C,4+,0,1,6870
1003181,P0077439,M,26-35,2,A,1,0,3,9495
1004096,P0024551,F,26-35,19,B,4+,1,3,3460
1007646,P0034278,F,26-35,12,A,0,1,3,17955
1006882,P0025141,M,36-45,18,B,1,0,4,21835
1006982,P0077913,M,36-45,15,C,2,1,17,17832
1006798,P0043615,F,36-45,3,A,1,1,4,19500
1009415,P0072751,M,36-45,2,B,4+,0,13,17153
1009411,P0037452,M,18-25,14,C,3,1,7,5827
1009456,P0032725,M,18-25,14,C,2,0,4,17738
1005524,P0060391,F,46-50,17,B,4+,1,8,12711
1007559,P0085060,M,46-50,6,A,3,1,11,2108
1008620,P0021698,M,36-45,19,B,2,1,7,17310
1003774,P0096711,M,26-35,4,C,3,1,9,18795
1006673,P0087850,F,26-35,7,C,0,0,4,8840
1004124,P0012365,M,26-35,9,A,0,1,4,1734
1009671,P0053372,M,36-45,0,B,1,0,1,8008
1002353,P0054134,M,51-55,10,A,1,1,6,13723
1004854,P0047823,M,26-35,2,A,1,1,3,15648
1009134,P0081158,M,26-35,20,B,1,0,3,20153
1001924,P0011949,M,26-35,2,A,3,1,1,10404
1003170,P0059396,M,0-17,14,A,2,0,7,4819
1006506,P0041912,M,26-35,16,C,2,1,9,4548
1003395,P0066947,M,55+,17,B,1,1,3,15380
1009220,P0054387,M,46-50,7,C,0,1,15,1107
1009226,P0073965,M,51-55,12,B,4+,1,3,13548
1006515,P0026508,M,36-45,9,C,1,0,11,17494
1003670,P0055592,M,26-35,2,B,1,0,18,11065
1004365,P0011919,M,55+,19,B,0,1,3,7764
1001588,P0052595,M,26-35,13,B,4+,1,7,19284
1004138,P0019617,F,51-55,12,A,3,0,9,24985
1007663,P0085268,M,36-45,2,C,3,1,17,14008
1005086,P0043298,M,26-35,12,B,4+,1,9,24211
1009531,P0016929,M,26-35,19,A,4+,0,10,13849
1005270,P0024456,M,26-35,8,B,3,0,13,24012
1007019,P0096676,M,18-25,15,C,1,0,5,24831
1001556,P0093721,M,26-35,7,A,1,0,14,5157
1009022,P0047924,M,46-50,11,A,0,1,4,4561
1006452,P0034240,M,36-45,11,C,4+,0,14,3252
1004567,P0097381,M,26-35,18,A,1,0,11,24291
1004899,P0019228,M,26-35,16,A,1,1,10,24322
1007477,P0031686,M,36-45,14,B,0,1,5,3230
1008500,P0021920,M,26-35,17,B,4+,1,12,15969
1002016,P0017432,M,26-35,6,B,0,0,15,12725
1007470,P0073575,M,36-45,12,B,0,1,13,21051
1003062,P0081725,M,26-35,18,C,3,0,8,5634
1005321,P0043910,M,18-25,15,C,0,0,4,4569
1004496,P0040226,M,26-35,10,C,4+,0,13,3480
1002813,P0083150,M,26-35,4,B,1,1,15,1730
1007256,P0069099,M,26-35,1,A,1,0,9,9437
1003313,P0096760,M,26-35,0,C,3,1,6,10686
1002231,P0028013,M,26-35,15,A,4+,0,18,23260
1006831,P0031446,F,46-50,4,C,1,0,9,135
1003999,P0080375,F,36-45,6,A,0,0,6,17208
1004440,P0072509,M,36-45,8,C,2,0,7,18990
1005056,P0010557,F,26-35,3,C,2,1,12,3397
1001305,P0040666,M,0-17,18,B,2,0,4,990
1002689,P0047389,M,26-35,19,A,2,0,11,11141
1004917,P0057700,F,46-50,14,A,0,1,3,1500
1008080,P0034578,F,26-35,6,B,1,0,7,13599
1009611,P0084779,F,26-35,17,A,3,0,2,8019
1003936,P0019596,M,18-25,4,C,0,0,10,4201
1004862,P0067500,M,51-55,20,B,1,1,3,7671
1006649,P0082534,M,51-55,12,B,4+,0,17,19144
1004261,P0020129,M,18-25,2,B,1,1,11,12696
1002819,P0073394,M,36-45,5,B,1,1,1,22442
1002342,P0076046,F,18-25,11,A,1,0,2,11297
1006560,P0021596,M,26-35,20,C,0,0,13,14900
1003226,P0075355,M,18-25,17,C,1,1,14,3849
1002079,P0022974,M,18-25,17,B,1,0,17,20963
1005206,P0076673,M,0-17,3,A,4+,0,2,7205
1007280,P0080202,M,51-55,19,C,4+,0,17,23117
1008235,P0084442,F,46-50,13,A,2,0,9,23178
1001813,P0031818,M,18-25,13,A,0,1,12,13718
1006089,P0053246,M,26-35,0,B,1,0,16,21878
1003031,P0065598,F,26-35,10,A,2,1,4,4803
1009514,P0012654,F,26-35,8,A,2,1,11,16315
1006911,P0043758,F,46-50,17,C,0,0,4,24837
1003653,P0034204,F,18-25,4,B,2,0,2,700
1004340,P0044928,M,26-35,9,C,2,1,10,13658
1008876,P0063609,F,26-35,14,A,0,0,9,9851
1002141,P0040552,M,18-25,9,C,3,1,17,15279
1009558,P0020336,F,26-35,15,B,2,1,12,5057
1003897,P0057037,M,51-55,3,A,4+,0,4,14678
1005041,P0026206,M,36-45,3,C,2,0,9,22657
1003038,P0044831,M,18-25,7,C,0,0,14,10331
1005270,P0053563,M,46-50,5,A,0,0,4,4676
1005683,P0028361,M,51-55,10,C,3,1,2,12082
1001494,P0051335,M,26-35,12,B,3,1,18,20800
1008116,P0084469,F,26-35,18,C,4+,0,13,24217
1002784,P0035816,M,18-25,10,C,4+,1,10,22747
1004510,P0025619,M,26-35,1,A,2,0,14,6112
1004786,P0036819,F,36-45,2,A,3,0,9,8040
1006266,P0021741,M,26-35,14,B,4+,0,11,23141
1006428,P0018798,M,0-17,12,C,2,1,1,17874
1007681,P0035143,M,26-35,9,B,1,1,12,23731
1007893,P0059695,M,26-35,4,B,2,0,17,7626
1005658,P0042747,F,26-35,10,A,4+,1,17,4386
1008082,P0031182,F,36-45,13,C,2,0,8,14047
1007869,P0019415,M,18-25,19,B,1,0,17,18441
1008607,P0021085,M,26-35,14,C,4+,1,13,19572
1008669,P0025008,M,26-35,12,C,2,0,13,13634
1007219,P0097638,M,51-55,2,A,4+,0,15,5289
1005534,P0028452,M,26-35,8,B,2,0,18,1927
1006979,P0074075,M,18-25,7,C,0,0,13,10731
1009890,P0018120,M,18-25,14,A,4+,1,8,2105
1002312,P0074385,M,26-35,0,C,4+,1,7,17645
1003962,P0083356,M,18-25,1,C,4+,1,10,6690
1003938,P0028170,M,36-45,8,C,4+,0,12,267
1004197,P0026259,F,46-50,20,A,2,1,2,15205
1006296,P0032099,M,26-35,16,A,3,0,14,13687
1008204,P0019649,F,26-35,8,B,2,1,10,10292
1006730,P0069258,F,36-45,0,A,1,1,17,8580
1001126,P0051037,M,26-35,7,B,0,0,13,17521
1006602,P0021805,M,18-25,4,B,2,0,1,6298
1002191,P0053147,M,26-35,10,B,2,1,15,11656
1003639,P0084280,M,46-50,5,B,4+,0,1,21307
1002366,P0056053,M,46-50,16,C,1,0,15,24012
1007453,P0086215,F,18-25,17,B,4+,0,15,10423
1007671,P0020985,F,26-35,17,B,4+,0,14,12756
1007683,P0022391,M,36-45,4,C,3,0,13,4073
1005539,P0014861,F,26-35,4,B,0,1,2,9476
1009876,P0073582,M,36-45,18,C,3,0,8,13283
1003887,P0061928,F,26-35,12,A,4+,0,9,10645
1005086,P0044364,M,51-55,6,C,0,0,9,11959
1003261,P0092399,M,36-45,13,B,2,1,7,13097
1005180,P0052923,M,18-25,7,C,1,1,14,299
1003841,P0017919,F,26-35,2,C,3,0,2,16438
1007040,P0065896,M,18-25,3,B,1,1,12,19897
1004560,P0095818,M,26-35,9,B,4+,0,11,16662
1005758,P0057396,F,36-45,3,C,0,1,17,1824
1001626,P0044840,F,26-35,17,A,2,0,2,1279
1006014,P0052255,M,36-45,11,C,0,0,12,21319
1002375,P0081160,M,26-35,19,A,1,0,15,17351
1002181,P0018176,M,36-45,19,C,1,0,8,15631
1006708,P0043529,M,26-35,14,B,2,1,8,1077
1001490,P0066406,M,36-45,12,B,2,1,18,13807
1004729,P0022941,M,18-25,11,A,0,1,14,13622
1006974,P0011669,M,26-35,7,B,3,1,10,20124
1004534,P0095782,M,26-35,8,B,0,1,4,8957
1004296,P0054859,M,26-35,19,B,1,0,16,10364
1002940,P0065786,M,26-35,8,A,0,1,16,10815
1006014,P0061083,M,26-35,16,C,4+,1,17,17266
1002882,P0050076,M,55+,0,A,0,1,9,4397
1005908,P0030323,M,18-25,5,C,0,1,11,8138
1003987,P0016021,M,36-45,6,B,4+,1,13,6832
1006585,P0049807,F,26-35,8,B,1,0,1,13259
1004159,P0060355,M,26-35,9,A,2,0,7,3650
1005530,P0054732,M,36-45,3,B,0,0,11,24484
1001681,P0018711,M,46-50,15,B,3,1,3,24020
1006254,P0073079,M,26-35,11,A,2,0,2,19934
1002073,P0017904,M,46-50,8,A,3,1,14,24798
1003387,P0074033,F,18-25,2,A,0,1,10,22681
1003693,P0096478,M,36-45,8,A,3,1,17,5690
1005340,P0099787,M,26-35,16,A,2,1,8,23857
1003156,P0065096,M,26-35,13,A,3,0,15,22794
1008966,P0013093,F,26-35,4,C,3,0,6,5185
1003580,P0034918,M,26-35,20,B,2,1,2,10774
1008257,P0082743,M,26-35,0,B,2,1,15,12365
1003159,P0072636,M,26-35,0,A,2,1,16,16247
1007772,P0068806,F,36-45,2,B,2,1,2,17443
1002627,P0019394,M,26-35,8,B,4+,0,14,21614
1009219,P0023280,M,26-35,5,C,0,1,1,21088
1008080,P0046303,F,18-25,8,C,2,0,9,8855
1002985,P0037453,F,36-45,3,B,1,1,17,17208
1009488,P0070695,M,36-45,19,B,3,0,14,7321
1003181,P0078449,F,26-35,18,B,2,0,10,8538
1003296,P0035765,M,26-35,4,B,2,1,13,19112
1008164,P0012340,M,26-35,4,C,0,1,13,13930
1003597,P0048057,M,46-50,13,C,2,1,8,22767
1001901,P0010597,M,36-45,9,B,4+,1,7,16357
1007060,P0067988,M,18-25,15,C,1,0,17,17731
1002677,P0025025,M,46-50,5,B,1,0,8,15016
1003881,P0017145,F,18-25,19,B,2,1,4,18878
1006622,P0065797,F,26-35,13,A,0,1,7,21442
1009052,P0051723,M,51-55,17,B,2,1,17,23001
1002378,P0083230,M,46-50,8,C,3,0,5,17711
1002248,P0014830,M,36-45,6,C,1,0,4,8924
1006650,P0033930,M,26-35,17,B,3,1,1,6535
1007079,P0033752,M,26-35,9,B,4+,0,10,22904
1008036,P0086025,M,46-50,1,B,1,0,6,12641
1007487,P0091304,M,36-45,12,C,1,0,12,6242
1002058,P0072040,M,26-35,5,B,4+,1,17,8950
1003048,P0077696,F,26-35,8,B,3,0,5,23988
1007115,P0074648,F,46-50,19,C,2,1,9,17607
1005248,P0065030,M,51-55,7,C,0,1,9,12844
1003476,P0066815,M,36-45,9,C,3,0,5,6400
1005603,P0095669,M,36-45,15,A,4+,0,11,9175
1004553,P0045690,M,18-25,14,A,4+,0,12,8988
1001220,P0098406,M,26-35,12,C,4+,0,5,12716
1005818,P0067923,M,36-45,17,C,1,0,8,13717
1008192,P0046572,M,0-17,5,B,2,0,17,9006
1005623,P0064030,M,46-50,19,B,1,0,8,22774
1008349,P0077904,M,51-55,8,C,1,0,2,4089
1006618,P0039203,M,26-35,17,C,1,1,18,16725
1008209,P0087088,M,46-50,6,C,4+,1,10,20758
1005576,P0015608,F,36-45,4,A,3,0,7,18711
1002871,P0055667,F,26-35,10,C,0,1,9,23508
1008915,P0065547,M,46-50,12,A,0,0,12,11297
1002462,P0032485,M,26-35,2,C,2,0,12,9631
1006521,P0019862,F,36-45,0,A,2,0,5,10035
1009536,P0085948,M,26-35,3,B,4+,1,11,22836
1009236,P0096890,F,36-45,18,B,0,1,17,24139
1008813,P0081880,M,26-35,17,C,3,0,15,7514
1003068,P0067560,F,18-25,5,B,4+,1,11,15978
1006753,P0093529,F,26-35,9,A,2,0,15,10970
1008237,P0038415,M,26-35,6,C,4+,0,16,23170
1008016,P0074523,M,18-25,11,B,2,1,12,16359
1007191,P0029323,M,18-25,7,B,0,0,3,16206
1002514,P0063214,M,36-45,12,C,4+,0,8,5500
1003598,P0027997,M,46-50,17,B,1,0,11,17925
1002001,P0067003,M,51-55,13,C,2,1,1,706
1002033,P0013679,M,46-50,10,B,1,0,4,10209
1007899,P0050308,M,46-50,9,C,2,1,6,3209
1009465,P0085024,F,18-25,5,C,1,1,10,16849
1006051,P0049842,M,36-45,12,B,0,1,15,12768
1005476,P0075408,M,36-45,9,C,0,0,8,7443
1001478,P0079532,M,18-25,11,B,3,1,14,4141
1001515,P0063938,M,36-45,0,C,3,0,2,9276
1002191,P0015695,M,26-35,17,C,3,1,6,17608
1007297,P0068499,F,51-55,12,B,4+,1,3,8096
1001271,P0033382,M,36-45,3,B,2,0,2,8782
1009334,P0024235,M,51-55,5,C,4+,1,14,14628
1008778,P0072223,M,18-25,17,A,3,1,18,13265
1007008,P0012366,M,18-25,4,B,2,0,15,3744
1008987,P0037467,F,55+,17,B,4+,1,4,4324
1004332,P0069316,M,18-25,4,A,0,1,16,2126
1001787,P0016764,M,26-35,6,C,2,1,12,120
1007222,P0071836,M,36-45,8,B,3,0,17,15654
1001622,P0041923,F,46-50,2,B,0,1,1,15286
1004841,P0026292,M,26-35,11,C,2,1,9,24703
1004676,P0011614,F,0-17,19,B,4+,0,12,10789
1003572,P0030939,M,26-35,13,B,3,1,5,5118
1007915,P0028800,M,26-35,7,C,4+,0,17,11855
1006033,P0066440,M,26-35,11,C,0,0,3,23555
1008788,P0033246,M,46-50,6,C,0,1,6,13039
1006214,P0062805,M,36-45,8,A,0,1,3,1553
1005712,P0059648,M,46-50,11,A,2,1,6,10763
1001066,P0066851,M,18-25,3,B,3,0,13,21740
1008533,P0041688,F,36-45,4,A,0,0,15,10421
1005616,P0039764,M,55+,8,B,4+,1,7,22945
1002140,P0042470,M,36-45,6,B,3,1,13,13152
1006730,P0048501,M,18-25,13,B,4+,1,2,21319
1008465,P0067207,M,55+,19,B,4+,0,3,22470
1005471,P0072157,M,26-35,16,B,0,1,3,17959
1004339,P0013216,M,46-50,0,B,3,1,6,1035
1001548,P0032072,M,18-25,14,A,1,0,13,8526
1008675,P0047132,M,36-45,14,B,2,0,14,16518
1009264,P0027861,M,51-55,0,C,1,1,6,8630
1001198,P0074186,F,26-35,14,C,2,0,9,12319
1001571,P0014960,M,26-35,1,C,3,0,10,3625
1001790,P0028781,M,18-25,3,C,0,0,16,6078
1002174,P0041126,F,26-35,16,C,3,0,15,24291
1001178,P0032578,M,26-35,15,A,1,0,12,11975
1003244,P0027883,M,36-45,17,A,4+,0,13,10782
1005086,P0039782,M,18-25,20,C,2,0,18,12807
1001734,P0066387,F,18-25,15,A,2,1,2,17189
1007232,P0026979,F,26-35,7,B,1,0,14,4947
1001798,P0043746,M,26-35,5,A,0,0,17,20828
1008601,P0076266,M,36-45,19,A,3,0,1,10632
1009979,P0010056,M,36-45,1,C,1,1,11,12594
1003795,P0041457,M,46-50,18,B,3,0,14,9416
1005588,P0012243,M,26-35,12,B,0,0,12,5434
1008297,P0065031,F,26-35,20,A,4+,0,14,23951
1004084,P0011701,M,26-35,5,C,3,1,17,9891
1001731,P0066381,M,0-17,5,C,0,1,12,4630
1002129,P0060438,F,26-35,12,B,1,0,6,338
1002605,P0083839,M,46-50,0,C,4+,1,9,12905
1003933,P0090636,M,18-25,20,A,4+,0,12,15172
1009516,P0076483,M,0-17,8,C,4+,0,17,12200
1006074,P0030505,M,36-45,11,C,2,0,16,20728
1008099,P0016553,M,36-45,11,C,0,0,2,18588
1002490,P0043525,M,26-35,3,A,3,1,18,10495
1001893,P0090402,M,36-45,18,A,1,0,16,20152
1002390,P0054348,F,51-55,15,B,4+,1,10,4731
1004389,P0081187,M,26-35,11,A,4+,0,4,18646
1005239,P0017273,M,26-35,0,A,4+,0,7,15039
1005479,P0074236,M,18-25,20,B,0,1,16,6574
1003263,P0085569,M,36-45,3,B,1,1,5,4561
1004432,P0013535,M,26-35,8,C,0,0,5,3665
1003371,P0028677,F,55+,6,A,1,0,7,21852
1005312,P0093024,F,36-45,9,C,3,1,17,19417
1002515,P0010908,M,26-35,12,C,2,1,1,3208
1007326,P0080153,F,18-25,7,C,1,0,3,564
1008088,P0098989,M,26-35,19,C,0,0,16,10326
1006586,P0045079,M,26-35,9,C,0,1,2,11186
1003917,P0091556,M,51-55,9,C,0,0,1,21824
1006731,P0059323,F,26-35,7,B,2,0,7,3020
1008686,P0055320,M,26-35,19,B,1,0,10,17294
1002167,P0099909,M,26-35,14,C,1,1,3,6009
1009302,P0056105,F,18-25,0,B,1,1,18,22462
1006109,P0040164,M,26-35,14,A,1,0,3,6729
1005327,P0011885,M,18-25,16,C,4+,0,7,16882
1006810,P0067819,M,26-35,12,B,4+,1,15,24184
1004655,P0011049,M,26-35,11,C,0,1,1,1175
1004793,P0063281,M,26-35,2,A,4+,0,5,11111
1007738,P0053271,M,36-45,18,B,1,0,7,7698
1002577,P0076697,F,18-25,4,A,1,1,11,18346
1003220,P0076351,M,26-35,2,C,4+,0,1,17369
1002030,P0046534,M,26-35,20,A,3,0,2,22022
1007691,P0068097,M,26-35,4,C,0,1,14,13871
1004992,P0063813,F,55+,8,A,2,1,10,19050
1001913,P0035037,F,18-25,5,A,0,1,3,11532
1007358,P0046007,M,36-45,15,A,0,0,14,18157
1003181,P0089478,M,26-35,9,B,0,1,5,5359
1004197,P0037278,F,26-35,15,B,4+,0,17,6590
1007040,P0018272,F,36-45,2,A,0,0,7,18175
1002462,P0067183,M,18-25,17,B,1,0,1,20637
1008037,P0048294,M,36-45,10,A,0,0,11,16225
1005994,P0083277,M,18-25,18,C,1,0,6,757
1006308,P0072509,M,26-35,14,A,4+,0,16,19740
1007221,P0014694,F,36-45,10,B,4+,0,14,22805
1008090,P0068150,M,18-25,9,B,0,0,17,20538
1008769,P0077470,M,36-45,8,C,1,1,15,21730
1001687,P0031556,M,18-25,2,C,1,1,14,22817
1005661,P0074471,M,36-45,8,C,1,0,7,9677
1002894,P0059855,M,26-35,17,A,1,1,10,2714
1008389,P0059086,M,36-45,11,C,2,1,7,14729
1005922,P0028907,M,51-55,20,C,4+,0,15,871
1007322,P0081695,M,26-35,15,C,1,1,14,19058
1004183,P0058487,M,26-35,3,B,2,0,15,18680
1004797,P0039158,F,46-50,0,C,2,1,16,14870
1006178,P0030293,F,18-25,12,B,4+,1,2,8033
1004968,P0055761,M,36-45,7,B,3,1,2,6457
1003716,P0043387,F,51-55,5,B,0,0,1,21199
1001190,P0050750,M,36-45,7,B,4+,1,16,18481
1002335,P0078602,M,18-25,18,B,3,0,4,2182
1009181,P0031256,F,18-25,11,B,0,0,3,9063
1001378,P0015594,M,26-35,0,C,0,0,11,16387
1004829,P0012460,M,26-35,3,B,0,0,17,6463
1007380,P0082356,F,18-25,12,C,2,1,5,1263
1001615,P0064698,F,36-45,16,A,1,1,9,7041
1003330,P0026191,M,26-35,18,C,0,1,1,22892
1002754,P0094631,F,51-55,18,B,1,0,9,4982
1001463,P0020529,M,46-50,4,A,0,1,4,12723
1005267,P0042175,M,51-55,10,C,2,1,16,16385
1004158,P0027675,M,26-35,6,A,0,0,15,5156
1004624,P0053158,M,26-35,2,A,4+,0,10,3793
1005938,P0056798,M,26-35,10,B,3,0,5,22160
1006417,P0080910,M,26-35,16,B,0,1,16,872
1007004,P0035976,M,26-35,10,A,3,1,6,823
1009881,P0073116,M,46-50,14,B,3,1,16,17702
1006603,P0088678,M,18-25,18,C,2,0,4,17189
1003212,P0072821,M,26-35,7,B,3,0,15,13454
1007120,P0022204,F,18-25,15,A,2,1,3,9573
1006818,P0065665,M,36-45,20,C,0,0,9,4637
1001382,P0017394,M,51-55,14,B,1,0,5,13707
1003256,P0074814,M,18-25,2,C,2,0,16,17094
1002412,P0043593,F,26-35,5,A,3,1,3,10023
1007146,P0051964,M,51-55,2,B,3,0,8,21538
1001371,P0087188,M,26-35,4,B,0,0,14,9944
1006806,P0063365,M,36-45,0,C,2,1,3,14087
1006565,P0010443,M,18-25,13,B,0,0,16,8075
1009802,P0099439,M,26-35,11,B,2,1,7,13809
1009307,P0038180,M,26-35,12,C,1,0,9,20530
1008437,P0058791,F,36-45,13,C,4+,1,3,11488
1001446,P0096655,M,26-35,11,A,0,1,8,8136
1002391,P0085899,F,26-35,12,C,3,1,12,13188
1002340,P0053665,F,26-35,5,B,0,1,17,24015
1003939,P0013465,F,26-35,20,B,2,0,14,7414
1006969,P0078247,F,46-50,14,B,0,0,16,24846
1005813,P0061559,F,46-50,15,B,1,0,4,7980
1004569,P0035198,M,18-25,8,A,2,0,3,23606
1006454,P0064740,M,46-50,7,B,3,1,13,2499
1004150,P0032488,M,18-25,4,B,3,0,9,21439
1007414,P0048515,F,26-35,14,A,2,0,13,17858
1005657,P0099144,M,36-45,6,B,1,0,12,18080
1007947,P0037898,M,18-25,16,C,0,1,15,6384
1008943,P0011919,M,18-25,15,C,4+,0,3,11588
1004662,P0060070,F,26-35,10,B,3,1,3,845
1005482,P0072613,F,36-45,6,C,1,0,2,21968
1005797,P0096135,M,26-35,10,B,1,1,6,11612
1006068,P0092501,M,26-35,1,A,1,1,16,20004
1006480,P0057003,M,46-50,1,B,0,0,18,19906
1009033,P0058478,M,36-45,5,A,1,1,9,3255
1001983,P0024434,M,36-45,2,C,1,1,3,19207
1006607,P0056246,M,26-35,0,C,2,1,16,16058
1009543,P0046649,F,0-17,19,B,2,0,4,20752
1002907,P0069030,M,18-25,15,B,1,0,14,6125
1007924,P0063061,M,36-45,13,B,1,1,4,6161
1009737,P0011999,M,36-45,16,B,2,1,18,4340
1005174,P0024849,M,55+,17,C,0,0,18,13149
1008265,P0086439,M,18-25,3,B,2,1,18,20006
1002990,P0062800,M,18-25,2,A,2,1,3,14980
1006596,P0015445,F,18-25,7,C,2,0,7,1271
1004998,P0028040,M,18-25,3,A,2,0,13,22753
1004775,P0074315,M,26-35,14,C,4+,0,7,11251
1005645,P0010246,F,55+,12,B,3,1,13,22513
1003061,P0041153,F,26-35,13,B,0,0,4,2822
1005487,P0015212,M,26-35,13,A,0,1,16,24117
1005435,P0013339,M,36-45,4,B,1,1,15,8974
1003644,P0098678,F,18-25,4,C,4+,0,13,23726
1002045,P0066238,F,46-50,12,B,1,0,10,17993
1008951,P0029394,F,36-45,3,C,0,0,10,8035
1007449,P0063871,M,18-25,17,B,0,0,5,2363
1003681,P0087722,M,36-45,5,C,1,0,4,6986
1004199,P0044607,M,26-35,4,C,3,0,15,2384
1007768,P0062055,M,18-25,2,B,1,1,9,10435
1008440,P0014395,F,26-35,19,B,3,0,16,15642
1009633,P0025290,F,26-35,2,C,3,1,4,19443
1003550,P0097687,M,26-35,2,A,2,1,11,3366
1005225,P0075078,M,26-35,19,C,0,0,17,20002
1001596,P0013691,M,26-35,1,B,2,0,1,6315
1007054,P0017470,M,26-35,19,C,0,0,9,18499
1002505,P0013841,M,36-45,17,A,2,0,12,9209
1007468,P0073197,M,51-55,9,C,3,1,12,9243
1008236,P0065773,M,36-45,20,B,2,1,10,24147
1002551,P0027776,M,26-35,6,C,4+,1,9,8446
1007852,P0081596,M,46-50,19,B,2,1,16,24976
1002449,P0037584,F,36-45,13,B,2,0,13,24870
1006953,P0014300,M,18-25,9,C,2,0,3,15686
1009456,P0013338,F,26-35,19,C,4+,0,18,7664
1009042,P0072601,M,36-45,15,C,0,0,4,6452
1003659,P0015487,M,36-45,5,B,2,0,13,17921
1008509,P0046282,M,55+,16,B,0,0,13,13233
1008893,P0086816,F,36-45,5,B,1,0,12,3144
1008445,P0038804,M,51-55,17,C,3,0,1,1551
1003721,P0019915,M,18-25,9,A,1,0,2,7187
1003925,P0021158,M,26-35,9,B,4+,0,3,21193
1008104,P0084157,M,51-55,8,C,4+,0,13,1388
1007240,P0020547,M,26-35,14,B,0,0,12,19731
1001512,P0098713,M,18-25,10,C,0,0,16,17859
1001215,P0012459,M,26-35,6,A,2,0,14,4379
1008299,P0038768,M,36-45,17,C,1,0,14,23975
1004153,P0073146,M,18-25,1,C,0,0,17,20457
1008450,P0060870,M,26-35,1,C,0,0,5,4694
1002706,P0060460,F,18-25,12,B,0,1,6,15292
1002567,P0092970,M,26-35,10,C,3,0,10,1099
1002128,P0070817,F,55+,18,B,0,1,9,6438
1004510,P0048247,M,18-25,19,C,3,0,7,18526
1008867,P0025419,F,18-25,0,A,4+,0,4,1144
1003365,P0045577,M,26-35,16,B,2,1,7,4993
1006583,P0012921,M,26-35,19,C,1,1,11,22172
1005897,P0014676,F,26-35,17,A,0,0,6,9370
1006718,P0095961,F,26-35,7,C,3,0,16,13413
1007001,P0059684,F,51-55,12,A,0,1,16,20883
1005567,P0023463,F,26-35,3,C,0,0,13,5360
1003741,P0035474,M,26-35,18,C,3,1,12,2236
1004020,P0050935,M,26-35,2,B,0,1,2,3027
1007256,P0077005,M,26-35,5,A,1,0,13,1934
1001228,P0068596,F,0-17,5,B,4+,0,1,7854
1009362,P0082828,M,36-45,5,A,2,0,10,15021
1001294,P0099062,F,55+,7,B,0,0,10,20884
1005284,P0065152,M,26-35,16,B,3,1,11,20303
1009617,P0099001,M,36-45,9,B,1,0,9,13576
1007801,P0096569,M,0-17,4,A,0,0,4,7484
1001918,P0082467,M,26-35,18,A,4+,0,17,13775
1001498,P0062576,M,26-35,10,A,4+,0,10,16262
1003809,P0076627,M,26-35,9,B,3,1,13,4479
1005961,P0035772,F,26-35,2,B,0,0,2,10335
1004779,P0026363,M,18-25,9,A,0,0,9,24013
1003118,P0038490,M,36-45,1,B,0,0,7,24019
1007391,P0069004,F,26-35,8,C,4+,0,10,4054
1001145,P0063806,M,26-35,4,B,0,1,12,2062
1008942,P0010260,M,51-55,20,C,0,0,11,19932
1005565,P0085992,M,0-17,16,B,0,1,4,3667
1001192,P0032320,M,36-45,5,A,0,0,12,14623
1006187,P0088971,M,26-35,10,B,3,1,12,24301
1007637,P0052145,F,26-35,4,B,4+,1,8,19378
1009243,P0073688,M,26-35,6,C,2,0,14,12227
1003410,P0058581,M,26-35,6,B,3,0,7,3110
1002820,P0030754,M,0-17,3,C,0,0,3,3963
1003964,P0079837,M,36-45,20,C,2,0,14,16173
1003521,P0017207,M,36-45,9,B,1,0,10,11747
1003568,P0037920,M,36-45,17,A,2,1,12,13839
1006882,P0097739,M,46-50,0,A,3,0,18,7425
1002867,P0097081,F,51-55,13,B,4+,1,18,17228
1008465,P0034016,M,26-35,5,B,3,0,13,23876
1008602,P0070522,M,36-45,10,C,4+,0,17,656
1004199,P0084092,M,0-17,13,C,4+,1,6,20284
1007103,P0064068,M,46-50,19,A,4+,1,16,15434
1001240,P0030102,F,46-50,2,B,1,0,18,4825
1004440,P0011924,M,0-17,15,A,2,0,9,1951
1005631,P0095015,M,26-35,15,B,3,1,13,10711
1009274,P0064333,M,51-55,6,C,3,1,4,18840
1006077,P0094458,M,18-25,7,B,4+,1,13,20348
1004768,P0094196,M,26-35,3,C,1,0,3,20681
1008995,P0056099,M,26-35,11,C,1,1,4,15919
1009802,P0067346,F,26-35,11,B,0,0,1,6375
1007429,P0085481,M,18-25,9,A,1,0,1,18367
1004605,P0060062,M,26-35,11,B,4+,0,9,20781
1003173,P0010306,F,26-35,10,A,4+,0,3,7554
1007568,P0098495,M,46-50,10,B,2,1,3,15606
1003601,P0079767,M,26-35,14,C,4+,0,18,20327
1003657,P0022207,M,26-35,5,B,2,0,2,6537
1007080,P0049426,M,26-35,10,C,1,1,11,8309
1008325,P0016336,F,18-25,1,C,0,1,9,13259
1003159,P0085166,M,55+,8,C,3,0,2,17155
1004830,P0027256,F,46-50,10,B,4+,0,4,14403
1009313,P0059817,M,26-35,15,C,1,0,9,6192
